PROVNUM,PROVNAME,ADDRESS,CITY,STATE,ZIP,PHONE,COUNTY_SSA,COUNTY_NAME,BEDCERT,RESTOT,INHOSP,CCRC_FACIL,SFF,CHOW_LAST_12MOS,SPRINKLER_STATUS,EXP_TOTAL,ADJ_TOTAL,OWNERSHIP,CERTIFICATION,CYCLE_1_DEFS,CYCLE_1_NFROMDEFS,CYCLE_1_NFROMCOMP,CYCLE_1_DEFS_SCORE,CYCLE_1_NUMREVIS,CYCLE_1_REVISIT_SCORE,CYCLE_1_TOTAL_SCORE,CYCLE_1_SURVEY_DATE,CYCLE_2_SURVEY_DATE,FINE_CNT,FINE_TOT,CYCLE_2_TOTAL_SCORE
395711,ELKINS CREST HEALTH & REHABILITATION CENTER,265 E. TOWNSHIP LINE ROAD,ELKINS PARK,PA,19027,2153792700,560,Montgomery,150,118.3,False,False,False,False,True,3.05551,3.66751,Non profit - Corporation,Medicare and Medicaid,18,13,7,140,1,0,140,2017-04-03,2016-06-10,1,396873,315
395712,CARLETON HEALTHCARE AND REHABILITATION CENTER,10 WEST AVENUE,WELLSBORO,PA,16901,5707242631,710,Tioga,26,22.6,False,False,False,False,True,3.46662,3.32016,For profit - Corporation,Medicare and Medicaid,5,5,0,24,1,0,24,2017-05-23,2016-06-10,0,0,0
395713,WILLOWS OF PRESBYTERIAN SENIOR,1215 HULTON ROAD,OAKMONT,PA,15139,4128285600,10,Allegheny,193,182.7,False,True,False,False,True,3.41288,3.8378,Non profit - Corporation,Medicare and Medicaid,4,3,3,24,1,0,24,2017-11-03,2016-10-21,0,0,48
395715,WESLEY  ENHANCED LIVING AT STAPELEY,6300 GREENE STREET,PHILADELPHIA,PA,19144,2158440700,620,Philadelphia,120,,False,True,False,False,True,,,Non profit - Corporation,Medicare and Medicaid,3,3,0,24,1,0,24,2017-10-19,2016-12-01,0,0,90
395716,SMITH HEALTH CARE LTD,453 SOUTH MAIN ROAD,MOUNTAIN TOP,PA,18707,5708683664,480,Luzerne,37,36.6,False,False,False,False,True,3.33748,2.85752,For profit - Corporation,Medicare and Medicaid,10,10,0,72,1,0,72,2017-05-04,2016-04-06,0,0,52
395717,LINWOOD NURSING AND REHABILITATION CENTER,100 LYNWOOD AVENUE,SCRANTON,PA,18505,5703467381,420,Lackawanna,102,56.7,False,False,False,False,True,3.30755,3.30429,Non profit - Corporation,Medicare and Medicaid,5,5,0,20,1,0,20,2017-07-07,2016-06-03,0,0,48
395718,WAVERLY HEIGHTS,1400 WAVERLY ROAD,GLADWYNE,PA,19035,6106458600,560,Montgomery,49,43.6,False,True,False,False,True,3.33581,3.72441,Non profit - Corporation,Medicare,9,9,0,44,1,0,44,2017-05-05,2016-04-08,0,0,0
395719,RIVERSIDE CARE CENTER,100 EIGHTH AVENUE,MCKEESPORT,PA,15132,4126648860,10,Allegheny,120,108.7,False,False,False,False,True,3.46108,3.20097,For profit - Corporation,Medicare and Medicaid,7,7,0,40,1,0,40,2017-03-24,2016-02-05,0,0,44
395720,"HOMESTEAD VILLAGE, INC",1800 VILLAGE CIRCLE,LANCASTER,PA,17604,7173974831,440,Lancaster,60,56.2,False,True,False,False,True,3.17682,4.70539,Non profit - Corporation,Medicare and Medicaid,2,2,0,8,1,0,8,2017-06-19,2016-05-17,0,0,64
395721,"PARAMOUNT NURSING AND REHAB AT FAYETTEVILLE, LLC",6375 CHAMBERSBURG ROAD,FAYETTEVILLE,PA,17222,7173522721,350,Franklin,92,85.4,False,True,False,False,True,3.56829,3.61698,For profit - Corporation,Medicare and Medicaid,13,10,3,80,1,0,80,2017-01-26,2016-02-04,0,0,52
395722,PENN CENTER FOR REHABILITATION,3609 CHESTNUT STREET,PHILADELPHIA,PA,19104,2153862942,620,Philadelphia,124,,False,False,False,False,True,,,Non profit - Corporation,Medicare and Medicaid,8,6,2,52,1,0,52,2017-05-09,2016-04-21,0,0,20
395726,HARMON HOUSE CARE CENTER,601 SOUTH CHURCH STREET,MOUNT PLEASANT,PA,15666,7245471890,770,Westmoreland,109,100.3,False,False,False,False,True,3.46361,3.17277,For profit - Corporation,Medicare and Medicaid,10,10,1,48,1,0,48,2017-09-14,2016-08-25,0,0,294
395728,SNYDER MEMORIAL HEALTH CARE CE,"PO BOX 680, S CHERRY ST",MARIENVILLE,PA,16239,8149276670,340,Forest,100,90.4,False,False,False,False,True,3.0607,3.74609,For profit - Corporation,Medicare and Medicaid,2,2,0,12,1,0,12,2017-02-17,2016-01-07,0,0,36
395730,"GARDENS AT LAKESIDE, THE",245 OLD LAKE ROAD,DALLAS,PA,18612,5706391885,480,Luzerne,31,28.4,False,False,False,False,True,3.69193,3.17606,For profit - Partnership,Medicare and Medicaid,5,5,0,28,1,0,28,2017-02-10,2016-01-22,0,0,16
395731,MANORCARE HEALTH SERVICES-BETHEL PARK,60 HIGHLAND ROAD,BETHEL PARK,PA,15102,4128316050,10,Allegheny,160,135.9,False,False,False,False,True,3.12859,3.67522,For profit - Corporation,Medicare and Medicaid,3,3,0,28,1,0,28,2017-04-06,2016-03-10,0,0,24
395732,UPMC HERITAGE PLACE,5701 PHILLIPS AVENUE,PITTSBURGH,PA,15217,4124225100,10,Allegheny,143,113.7,False,False,False,False,True,3.50221,3.8649,Non profit - Corporation,Medicare and Medicaid,12,9,3,104,1,0,104,2016-12-16,2016-01-22,1,5932,32
395733,GETTYSBURG CENTER,867 YORK ROAD,GETTYSBURG,PA,17325,7173373238,0,Adams,118,97.6,False,False,False,False,True,3.45763,3.33575,For profit - Partnership,Medicare and Medicaid,22,14,8,124,2,62,186,2017-10-19,2016-12-08,1,77431,168
395736,WILLOWBROOKE COURT-GRANITE,1343 WEST BALTIMORE PIKE,MEDIA,PA,19063,6103580510,290,Delaware,82,70.4,False,True,False,False,True,2.96265,4.43446,Non profit - Corporation,Medicare,2,2,0,20,2,10,30,2016-12-28,2016-01-14,2,8843,56
395738,PAUL'S RUN,9896 BUSTLETON AVENUE,PHILADELPHIA,PA,19115,2159343000,620,Philadelphia,120,115.3,False,True,False,False,True,3.39324,4.03215,Non profit - Corporation,Medicare and Medicaid,3,2,1,32,1,0,32,2017-02-09,2015-12-18,1,3291,0
395741,RIDDLE MEMORIAL HOSP HB SNF,U.S. ROUTE 1,MEDIA,PA,19063,6108913406,290,Delaware,23,,True,False,False,False,True,,,Non profit - Other,Medicare,1,1,0,8,1,0,8,2017-04-07,2016-05-06,0,0,12
395742,SOUTHWESTERN NURSING CARE CENTER,500 LEWIS RUN ROAD,PITTSBURGH,PA,15122,4124660600,10,Allegheny,118,108.1,False,True,False,False,True,3.54064,3.20792,For profit - Partnership,Medicare and Medicaid,7,7,0,40,1,0,40,2017-04-28,2016-05-19,0,0,64
395743,MANORCARE HEALTH SERVICES-GREEN TREE,1848 GREENTREE ROAD,PITTSBURGH,PA,15220,4123447744,10,Allegheny,180,161.8,False,False,False,False,True,3.25413,3.38861,For profit - Corporation,Medicare and Medicaid,1,0,1,8,0,0,8,2017-04-20,2016-05-06,0,0,36
395745,BALDWIN HEALTH CENTER,1717 SKYLINE DRIVE,PITTSBURGH,PA,15227,4128858400,10,Allegheny,200,183.2,False,False,False,False,True,3.29482,3.20756,For profit - Partnership,Medicare and Medicaid,21,15,15,124,1,0,124,2017-08-18,2016-08-05,0,0,136
395746,MANORCARE HEALTH SERVICES-CARLISLE,940 WALNUT BOTTOM ROAD,CARLISLE,PA,17013,7172490085,270,Cumberland,150,135.8,False,False,False,False,True,3.27506,3.21695,For profit - Corporation,Medicare and Medicaid,13,6,7,48,1,0,48,2016-11-18,2015-11-19,1,127283,60
395749,PRESBYTERIAN CTR FOR CONT CARE,39TH AND MARKET STREETS,PHILADELPHIA,PA,19104,2156628186,620,Philadelphia,25,17.7,False,False,False,False,True,3.26808,6.22047,Non profit - Corporation,Medicare,3,3,0,12,1,0,12,2017-09-08,2016-10-07,0,0,76
395751,ROCHESTER MANOR,174 VIRGINIA AVENUE,ROCHESTER,PA,15074,7247756400,80,Beaver,122,88.6,False,False,False,False,True,3.23482,3.30513,For profit - Corporation,Medicare and Medicaid,10,9,1,68,1,0,68,2017-01-12,2015-12-04,0,0,64
395752,MORAVIAN HALL SQUARE HEALTH AND WELLNESS CENTER,175 WEST NORTH STREET,NAZARETH,PA,18064,6107461000,590,Northampton,61,55.4,False,True,False,False,True,3.20577,4.64262,Non profit - Corporation,Medicare and Medicaid,2,2,0,8,1,0,8,2017-09-28,2016-10-14,0,0,24
395753,BEAUMONT AT BRYN MAWR,601 NORTH ITHAN AVENUE,BRYN MAWR,PA,19010,6105267000,290,Delaware,44,38.8,False,True,False,False,True,3.16996,4.86676,Non profit - Corporation,Medicare,5,5,0,28,1,0,28,2017-11-01,2016-10-07,0,0,0
395756,JUNIPER VILLAGE AT BROOKLINE-REHABILITATION AND SK,1950 CLIFFSIDE DRIVE,STATE COLLEGE,PA,16801,8142383139,200,Centre,116,84.0,False,True,False,False,True,,,For profit - Corporation,Medicare,16,15,1,108,1,0,108,2017-02-03,2016-01-22,0,0,60
395758,THE GROVE AT HARMONY,191 EVERGREEN MILL ROAD,HARMONY,PA,16037,7244526970,150,Butler,115,102.4,False,True,False,False,True,3.49391,3.29049,For profit - Corporation,Medicare and Medicaid,6,6,1,44,1,0,44,2017-02-28,2016-01-29,0,0,36
395760,MANORCARE HEALTH SERVICES-ALLENTOWN,1265 SOUTH CEDAR CREST BLVD,ALLENTOWN,PA,18103,6107767522,470,Lehigh,166,153.4,False,False,False,False,True,3.16337,3.27127,For profit - Corporation,Medicare and Medicaid,8,8,0,52,1,0,52,2017-08-18,2016-07-01,1,10605,44
395762,WILLOWBROOKE COURT SKILLED CARE CENTER AT BRITTANY,1001 VALLEY FORGE ROAD,LANSDALE,PA,19446,2158559700,560,Montgomery,92,89.8,False,True,False,False,True,2.90565,4.20102,Non profit - Corporation,Medicare and Medicaid,1,1,0,4,1,0,4,2017-04-28,2016-05-20,0,0,4
395763,FELLOWSHIP MANOR,3000 FELLOWSHIP DRIVE,WHITEHALL,PA,18052,6107993000,470,Lehigh,121,116.7,False,True,False,False,True,3.45726,4.55026,Non profit - Corporation,Medicare and Medicaid,3,3,0,12,1,0,12,2017-04-13,2016-03-17,0,0,0
395764,LIBERTY CENTER FOR REHABILITATION AND NURSING,7310 STENTON AVENUE,PHILADELPHIA,PA,19150,2152422727,620,Philadelphia,94,80.4,False,False,False,False,True,3.26421,3.26205,For profit - Corporation,Medicare and Medicaid,17,14,4,156,2,78,234,2017-09-21,2016-10-21,0,0,108
395765,MARIAN MANOR CORPORATION,2695 WINCHESTER DRIVE,PITTSBURGH,PA,15220,4125636866,10,Allegheny,118,111.8,False,False,False,False,True,3.41166,3.5896,Non profit - Corporation,Medicare and Medicaid,3,3,0,16,1,0,16,2017-05-11,2016-06-06,0,0,76
395767,ROSE VIEW NURSING AND REHABILITATION CENTER,1201 RURAL AVENUE,WILLIAMSPORT,PA,17701,5703234340,510,Lycoming,123,111.6,False,False,False,False,True,3.3131,3.16814,For profit - Corporation,Medicare and Medicaid,18,14,4,112,1,0,112,2017-06-16,2016-05-24,0,0,108
395770,CEDAR HAVEN HEALTHCARE CENTER,590 SOUTH FIFTH AVENUE,LEBANON,PA,17042,7172740421,460,Lebanon,324,293.7,False,False,False,False,True,3.31839,3.901,For profit - Partnership,Medicare and Medicaid,4,1,3,44,0,0,44,2017-08-11,2016-07-22,1,6893,0
395771,LAKESIDE AT WILLOW VALLEY,300 WILLOW VALLEY LAKES DRIVE,WILLOW STREET,PA,17584,7174649542,440,Lancaster,80,75.9,False,True,False,False,True,2.96777,4.74491,Non profit - Corporation,Medicare,0,0,0,0,0,0,0,2017-04-18,2016-05-17,0,0,16
395773,HIGHLAND PARK CARE CENTER,745 NORTH HIGHLAND AVENUE,PITTSBURGH,PA,15206,4123626622,10,Allegheny,144,126.3,False,False,False,False,True,3.35656,3.36793,For profit - Corporation,Medicare and Medicaid,5,5,0,32,1,0,32,2017-10-13,2016-09-09,0,0,28
395774,CONESTOGA VIEW,900 EAST KING STREET,LANCASTER,PA,17602,7172997850,440,Lancaster,446,432.4,False,False,False,False,True,3.37678,3.30805,For profit - Partnership,Medicare and Medicaid,9,9,0,40,1,0,40,2017-08-10,2016-09-12,0,0,44
395775,SENA KEAN MANOR,17083 ROUTE 6,SMETHPORT,PA,16749,8148875601,520,Mc Kean,152,139.2,False,False,False,False,True,3.47792,3.17222,For profit - Partnership,Medicare and Medicaid,3,3,0,16,1,0,16,2017-01-27,2016-02-26,0,0,44
395778,"COMMUNITIES AT INDIAN HAVEN,",1675 SALTSBURG AVENUE,INDIANA,PA,15701,7244653900,390,Indiana,108,84.2,False,False,False,False,True,3.55266,3.57137,Government - County,Medicare and Medicaid,7,7,0,28,1,0,28,2017-04-13,2016-06-03,0,0,60
395779,CENTRE CREST,502 EAST HOWARD STREET,BELLEFONTE,PA,16823,8143556777,200,Centre,240,221.1,False,False,False,False,True,3.37991,3.38637,Non profit - Corporation,Medicare and Medicaid,14,14,14,76,1,0,76,2017-02-24,2016-03-18,1,31177,250
395780,FAIR ACRES GERIATRIC CENTER,340 N. MIDDLETOWN ROAD,LIMA,PA,19037,6108915700,290,Delaware,874,661.3,False,False,False,False,True,2.87396,4.24498,Government - County,Medicare and Medicaid,6,5,1,40,1,0,40,2017-05-11,2016-04-22,0,0,76
395782,FAIRVIEW CARE CENTER OF BETHLEHEM PIKE,184 BETHLEHEM PIKE,PHILADELPHIA,PA,19118,2152475311,620,Philadelphia,176,154.6,False,False,False,False,True,3.20159,3.4633,For profit - Partnership,Medicare and Medicaid,12,8,4,64,1,0,64,2016-11-01,2015-12-14,0,0,20
395783,MANORCARE HEALTH SERVICES-PETERS TOWNSHIP,113 WEST MCMURRAY ROAD,MCMURRAY,PA,15317,7249413080,750,Washington,140,120.4,False,False,False,False,True,3.1955,3.36952,For profit - Corporation,Medicare and Medicaid,0,0,0,0,0,0,0,2017-11-02,2016-10-14,0,0,48
395784,"CHURCH OF GOD HOME, INC",801 N. HANOVER STREET,CARLISLE,PA,17013,7172495322,270,Cumberland,109,88.8,False,True,False,False,True,3.4711,4.20682,Non profit - Corporation,Medicare and Medicaid,7,5,2,48,1,0,48,2017-07-13,2016-07-29,1,7673,36
395785,STONEBRIDGE HEALTH & REHABILITATION CENTER,102 CHANDRA DRIVE,DUNCANNON,PA,17020,7178344111,610,Perry,60,56.4,False,False,False,False,True,3.24379,3.47535,Non profit - Corporation,Medicare and Medicaid,18,14,4,136,2,68,204,2016-11-11,2016-01-22,0,0,126
395786,PLEASANT VIEW RETIREMENT COMMUNITY,544 NORTH PENRYN ROAD,MANHEIM,PA,17545,7176652445,440,Lancaster,133,119.4,False,True,False,False,True,3.2875,3.37338,Non profit - Corporation,Medicare and Medicaid,3,2,1,16,1,0,16,2017-11-14,2016-12-28,0,0,8
395787,"VALLEY VIEW HAVEN, INC",4702 EAST MAIN STREET,BELLEVILLE,PA,17004,7179352105,540,Mifflin,162,141.2,False,True,False,False,True,3.37167,4.36839,Non profit - Corporation,Medicare and Medicaid,11,11,0,76,1,0,76,2017-10-20,2016-11-18,1,6893,60
395788,SUNNYVIEW NURSING AND REHABILITATION CENTER,107 SUNNYVIEW CIRCLE,BUTLER,PA,16001,7242821800,150,Butler,220,213.6,False,False,False,False,True,3.46173,3.23072,For profit - Corporation,Medicare and Medicaid,10,7,4,72,1,0,72,2017-07-17,2016-08-19,1,9298,12
395790,SENECA PLACE,5360 SALTSBURG ROAD,VERONA,PA,15147,4127988000,10,Allegheny,174,134.5,False,True,False,False,True,3.35026,3.64706,Non profit - Corporation,Medicare and Medicaid,2,2,0,12,1,0,12,2017-05-04,2016-04-01,0,0,48
395791,HARSTON HALL,350 HAWS LANE,FLOURTOWN,PA,19031,2152330700,560,Montgomery,120,105.7,False,False,False,False,True,3.1657,3.48786,For profit - Partnership,Medicare and Medicaid,9,5,4,52,1,0,52,2017-09-08,2016-10-03,0,0,80
395794,SAINT JOHN XXIII HOME,2250 SHENANGO FREEWAY,HERMITAGE,PA,16148,7249813200,530,Mercer,90,79.6,False,False,False,False,True,3.54107,3.37038,Non profit - Church related,Medicare and Medicaid,9,9,0,40,1,0,40,2017-02-24,2015-12-04,0,0,4
395795,"LAFAYETTE MANOR, INC",147 LAFAYETTE MANOR ROAD,UNIONTOWN,PA,15401,7244304848,330,Fayette,98,84.0,False,False,False,False,True,3.45926,3.4938,Non profit - Corporation,Medicare and Medicaid,3,3,0,16,1,0,16,2017-07-10,2016-08-19,0,0,12
395796,MANORCARE HEALTH SERVICES-MONTGOMERYVILLE,640 BETHLEHEM PIKE,MONTGOMERYVILLE,PA,18936,2153684350,560,Montgomery,155,132.1,False,False,False,False,True,3.22327,3.44913,For profit - Corporation,Medicare and Medicaid,1,1,0,4,1,0,4,2017-04-14,2016-05-06,0,0,8
395797,LANDIS HOMES,1001 EAST OREGON ROAD,LITITZ,PA,17543,7175693271,440,Lancaster,103,97.0,False,True,False,False,True,3.4926,4.85308,Non profit - Corporation,Medicare and Medicaid,1,0,1,4,0,0,4,2017-02-16,2016-03-16,0,0,12
395800,HIGHLANDS AT WYOMISSING,2000 CAMBRIDGE AVENUE,WYOMISSING,PA,19610,6107752300,110,Berks,80,69.7,False,True,False,False,True,3.28618,4.52752,Non profit - Corporation,Medicare,0,0,0,0,0,0,0,2017-03-17,2016-04-07,0,0,4
395801,QUADRANGLE,3300 DARBY ROAD,HAVERFORD,PA,19041,6106423000,290,Delaware,78,62.3,False,True,False,False,True,3.41023,4.63547,For profit - Corporation,Medicare,6,5,1,28,1,0,28,2017-06-09,2016-07-08,0,0,16
395802,THORNWALD HOME,442 WALNUT BOTTOM ROAD,CARLISLE,PA,17013,7172494118,270,Cumberland,83,80.3,False,True,False,False,True,3.308,3.95255,Non profit - Corporation,Medicare and Medicaid,5,5,0,28,1,0,28,2017-05-18,2016-04-21,0,0,36
395804,LUTHERAN COMMUNITY AT TELFORD,12 LUTHERAN HOME DRIVE,TELFORD,PA,18969,2157239819,560,Montgomery,75,69.8,False,True,False,False,True,3.40137,4.24321,Non profit - Corporation,Medicare and Medicaid,3,3,0,24,1,0,24,2017-04-28,2016-05-19,0,0,8
395805,FAIRMOUNT HOMES,333 WHEAT RIDGE DRIVE,EPHRATA,PA,17522,7173541800,440,Lancaster,114,99.4,False,True,False,False,True,3.2615,4.45094,Non profit - Corporation,Medicare and Medicaid,4,4,0,16,1,0,16,2016-12-08,2016-06-20,0,0,8
395806,ST ANNE'S RETIREMENT COMMUNITY,3952 COLUMBIA AVENUE,COLUMBIA,PA,17512,7172855443,440,Lancaster,119,102.1,False,True,False,False,True,3.43685,4.7469,Non profit - Corporation,Medicare and Medicaid,7,7,0,28,1,0,28,2017-03-31,2016-04-29,0,0,32
395812,LAURELWOOD CARE CENTER,100 WOODMONT ROAD,JOHNSTOWN,PA,15905,8142551488,160,Cambria,120,101.1,False,False,False,False,True,3.65341,3.13912,For profit - Partnership,Medicare and Medicaid,15,5,10,88,1,0,88,2017-07-13,2016-07-28,0,0,160
395815,ST MARTHA CENTER FOR REHABILITATION & HEALTHCARE,470 MANOR AVE,DOWNINGTOWN,PA,19335,6108738490,210,Chester,120,107.7,False,True,False,False,True,3.40104,3.67348,For profit - Corporation,Medicare and Medicaid,11,6,5,52,1,0,52,2017-06-09,2016-07-22,0,0,204
395817,MANORCARE HEALTH SERVICES-OXFORD VALLEY,1480 OXFORD VALLEY ROAD,YARDLEY,PA,19067,2153213921,140,Bucks,170,148.5,False,False,False,False,True,3.50686,3.30283,For profit - Corporation,Medicare and Medicaid,5,4,1,20,1,0,20,2017-11-03,2016-10-28,0,0,4
395818,MASONIC VILLAGE AT LAFAYETTE HILL,801 RIDGE PIKE,LAFAYETTE HILL,PA,19444,6108256100,560,Montgomery,60,55.8,False,True,False,False,True,3.26487,3.73749,Non profit - Corporation,Medicare and Medicaid,4,4,0,16,1,0,16,2017-01-03,2015-12-10,0,0,8
395821,LITTLE FLOWER MANOR,1201 SPRINGFIELD ROAD,DARBY,PA,19023,6105346000,290,Delaware,127,110.1,False,False,False,False,True,3.42323,3.08702,For profit - Corporation,Medicare and Medicaid,0,0,0,0,0,0,0,2017-05-01,2016-07-22,0,0,0
395823,TOWNVIEW HEALTH AND REHABILITATION CENTER,300 BARR STREET,CANONSBURG,PA,15317,7247465040,750,Washington,118,95.1,False,False,False,False,True,3.34083,3.87512,For profit - Corporation,Medicare and Medicaid,9,8,2,52,1,0,52,2017-10-05,2016-11-17,0,0,92
395824,EMMANUEL CENTER FOR NURSING,600 SCHOOL HOUSE ROAD,DANVILLE,PA,17821,5702756100,580,Montour,90,87.1,False,True,False,False,True,3.58998,3.91114,Non profit - Church related,Medicare and Medicaid,10,10,4,72,1,0,72,2016-12-01,2015-11-05,0,0,100
395825,WATSONTOWN REHABILITATION AND NURSING CENTER,245 EAST EIGHTH STREET,WATSONTOWN,PA,17777,5705382561,600,Northumberlnd,125,,False,False,False,False,True,,,For profit - Corporation,Medicare and Medicaid,5,4,1,44,1,0,44,2017-09-29,2017-03-24,2,18206,238
395826,MANORCARE HEALTH SERVICES-NORTH HILLS,1105 PERRY HIGHWAY,PITTSBURGH,PA,15237,4123699955,10,Allegheny,200,180.2,False,False,False,False,True,3.09402,3.32758,For profit - Corporation,Medicare and Medicaid,4,4,0,20,1,0,20,2016-12-16,2016-01-08,0,0,60
395828,CAMBRIA CARE CENTER,429 MANOR DRIVE,EBENSBURG,PA,15931,8144728100,160,Cambria,301,234.3,False,False,False,False,True,3.50318,3.28052,For profit - Corporation,Medicare and Medicaid,18,15,18,92,1,0,92,2017-05-11,2016-04-14,0,0,282
395830,MEADOW VIEW NURSING CENTER,1404 HAY STREET,BERLIN,PA,15530,8142674212,680,Somerset,150,138.3,False,True,False,False,True,3.49481,3.03089,Non profit - Corporation,Medicare and Medicaid,29,16,13,152,1,0,152,2017-05-25,2016-06-27,0,0,321
395831,SCHUYLKILL CENTER,1000 SCHUYLKILL MANOR RD,POTTSVILLE,PA,17901,5706229666,650,Schuylkill,190,182.1,False,False,False,False,True,3.55414,3.16679,For profit - Corporation,Medicare and Medicaid,0,0,0,0,0,0,0,2017-01-06,2016-02-12,0,0,0
395832,LEBANON VALLEY HOME THE,550 EAST MAIN STREET,ANNVILLE,PA,17003,7178674467,460,Lebanon,55,50.8,False,True,False,False,True,3.57975,3.78437,Non profit - Corporation,Medicare and Medicaid,0,0,0,0,0,0,0,2017-05-18,2016-04-14,0,0,4
395833,HCC AT WHITE HORSE VILLAGE,535 GRADYVILLE ROAD,NEWTOWN SQUARE,PA,19073,6105585044,290,Delaware,59,54.7,False,True,False,False,True,,,Non profit - Corporation,Medicare,4,4,0,16,1,0,16,2017-04-10,2016-09-22,0,0,28
395834,MANORCARE HEALTH SERVICES-KING OF PRUSSIA,600 WEST VALLEY FORGE ROAD,KING OF PRUSSIA,PA,19406,6103371775,560,Montgomery,170,129.8,False,False,False,False,True,3.34214,3.52748,For profit - Corporation,Medicare and Medicaid,7,6,1,24,1,0,24,2017-06-23,2016-05-19,0,0,160
395838,FOXDALE VILLAGE,500 E. MARYLYN AVENUE,STATE COLLEGE,PA,16801,8142383322,200,Centre,46,43.7,False,True,False,False,True,3.13245,5.32544,Non profit - Corporation,Medicare,11,11,0,72,1,0,72,2017-06-23,2016-07-07,0,0,36
395840,"PATRIOT, A CHOICE COMMUNITY THE",495 WEST PATRIOT STREET,SOMERSET,PA,15501,8144454549,680,Somerset,100,91.2,False,True,False,False,True,3.74051,3.22426,Non profit - Corporation,Medicare and Medicaid,13,12,1,64,1,0,64,2017-05-18,2016-04-28,0,0,148
395842,VINCENTIAN DE MARILLAC,5300 STANTON AVENUE,PITTSBURGH,PA,15206,4123612833,10,Allegheny,50,38.0,False,False,False,False,True,3.13496,4.48014,Non profit - Corporation,Medicare and Medicaid,6,6,6,32,1,0,32,2017-08-31,2016-07-15,0,0,40
395843,RIVER'S EDGE NURSING AND REHAB,9501 STATE ROAD,PHILADELPHIA,PA,19114,2156325700,620,Philadelphia,120,112.8,False,False,False,False,True,3.32669,3.27478,For profit - Partnership,Medicare and Medicaid,7,7,0,28,1,0,28,2017-08-17,2016-09-01,1,6893,8
395844,ELIZABETHTOWN HEALTHCARE AND REHAB CENTER,141 HEISEY AVENUE,ELIZABETHTOWN,PA,17022,7173671831,440,Lancaster,45,43.2,False,True,False,False,True,3.41461,3.49191,For profit - Corporation,Medicare and Medicaid,15,11,4,60,1,0,60,2017-02-24,2015-12-03,0,0,56
395845,CRANBERRY PLACE,5 SAINT FRANCIS WAY,CRANBERRY TOWNSHIP,PA,16066,7247725350,150,Butler,150,117.7,False,True,False,False,True,3.38483,3.59968,Non profit - Corporation,Medicare and Medicaid,11,10,1,68,1,0,68,2017-02-16,2016-03-10,0,0,52
395846,"GARDENS AT CAMPBELLTOWN, THE",2880 HORSESHOE PIKE  PO BOX 137,PALMYRA,PA,17078,7178382231,460,Lebanon,53,44.8,False,True,False,False,True,3.48605,3.06949,For profit - Corporation,Medicare and Medicaid,3,3,0,8,1,0,8,2017-02-17,2016-03-24,0,0,48
395847,FOX SUBACUTE AT CLARA BURKE,251 STENTON AVENUE,PLYMOUTH MEETING,PA,19462,6108282272,560,Montgomery,60,55.5,False,False,False,False,True,5.27372,3.21811,For profit - Corporation,Medicare and Medicaid,8,8,0,44,1,0,44,2017-10-06,2016-12-02,2,59892,135
395848,BARCLAY FRIENDS,700 NORTH FRANKLIN,WEST CHESTER,PA,19380,6106965211,210,Chester,96,,False,True,False,False,True,,,Non profit - Corporation,Medicare and Medicaid,6,5,2,40,1,0,40,2017-10-19,2016-09-30,0,0,68
395850,MERCY CENTER NURSING UNIT INC,"P O BOX 370, LAKE STREET",DALLAS,PA,18612,5706752131,480,Luzerne,59,,False,False,False,False,True,,,Non profit - Corporation,Medicare and Medicaid,3,3,0,28,1,0,28,2017-02-03,2016-01-14,0,0,12
395851,REHAB & NURSING CTR GREATER PITTSBURGH,890 WEATHERWOOD LANE,GREENSBURG,PA,15601,7248378076,770,Westmoreland,120,97.5,False,False,False,False,True,3.55343,3.46044,For profit - Partnership,Medicare and Medicaid,9,7,2,52,1,0,52,2016-11-03,2015-12-17,0,0,116
